row|col|sample|dist|memory(bytes)|avgdist|matrixbuildtime(msecs)|sampletime(msecs)
32768|131072|100000|0.7|30733250560|8803.755859|143940.000000|101810.000000
32768|131072|100000|0.9|30731943936|10313.475586|145420.000000|102180.000000
32768|131072|100000|0.1|30731898880|1580.367188|154400.000000|103180.000000
32768|131072|1000000|0.001|30731452416|15.887195|143910.000000|1031520.000000
32768|131072|1000000|0.01|30731800576|162.686417|144450.000000|1035250.000000
32768|131072|1000000|0.1|30731137024|1582.327881|145020.000000|1029140.000000
32768|131072|1000000|0.3|30731956224|4426.046387|144140.000000|1043890.000000
32768|131072|1000000|0.5|30731198464|6826.765625|145420.000000|1042280.000000
32768|131072|1000000|0.7|30731497472|8786.388672|143850.000000|1028030.000000
32768|131072|1000000|0.9|30731710464|10319.595703|144270.000000|1026140.000000
32768|131072|1000000|0.1|30731481088|1584.066650|145730.000000|1026380.000000
65536|128|1000|0.001|30731255808|32.740002|280.000000|10.000000
65536|128|1000|0.01|30732050432|331.261993|290.000000|10.000000
65536|128|1000|0.1|30732394496|3240.579102|270.000000|10.000000
65536|128|1000|0.3|30731726848|9172.002930|320.000000|10.000000
65536|128|1000|0.5|30732001280|13798.708008|320.000000|0.000000
65536|128|1000|0.7|30732128256|17958.753906|280.000000|0.000000
65536|128|1000|0.9|30731849728|20813.558594|300.000000|0.000000
65536|128|1000|0.1|30731444224|3211.952881|280.000000|0.000000
65536|128|10000|0.001|30731264000|32.026402|290.000000|30.000000
65536|128|10000|0.01|30731788288|323.814087|300.000000|40.000000
65536|128|10000|0.1|30732046336|3152.639893|310.000000|40.000000
65536|128|10000|0.3|30732365824|8825.282227|300.000000|40.000000
65536|128|10000|0.5|30732640256|13568.834961|350.000000|30.000000
65536|128|10000|0.7|30732541952|17442.152344|320.000000|40.000000
65536|128|10000|0.9|30732517376|20459.207031|350.000000|40.000000
65536|128|10000|0.1|30732419072|3181.022461|300.000000|40.000000
65536|128|100000|0.001|30732247040|32.311989|310.000000|330.000000
65536|128|100000|0.01|30731988992|326.058380|350.000000|350.000000
65536|128|100000|0.1|30732623872|3154.337646|310.000000|340.000000
65536|128|100000|0.3|30732603392|8820.903320|300.000000|350.000000
65536|128|100000|0.5|30732791808|13630.697266|310.000000|330.000000
65536|128|100000|0.7|30733283328|17590.025391|360.000000|340.000000
65536|128|100000|0.9|30732775424|20652.794922|330.000000|330.000000
65536|128|100000|0.1|30733090816|3160.137207|330.000000|350.000000
65536|128|1000000|0.001|30733185024|32.257351|350.000000|3330.000000
65536|128|1000000|0.01|30732902400|326.323730|310.000000|3440.000000
65536|128|1000000|0.1|30732861440|3163.673584|320.000000|3380.000000
65536|128|1000000|0.3|30733238272|8842.410156|360.000000|3390.000000
65536|128|1000000|0.5|30733365248|13655.765625|340.000000|3330.000000
65536|128|1000000|0.7|30732840960|17593.482422|320.000000|3290.000000
65536|128|1000000|0.9|30732992512|20637.355469|350.000000|3270.000000
65536|128|1000000|0.1|30732840960|3166.767334|300.000000|3380.000000
65536|512|1000|0.001|30732595200|32.307999|1220.000000|0.000000
65536|512|1000|0.01|30732460032|321.812012|1230.000000|10.000000
65536|512|1000|0.1|30732365824|3188.746094|1420.000000|10.000000
65536|512|1000|0.3|30731833344|8741.579102|1120.000000|0.000000
65536|512|1000|0.5|30732386304|13537.489258|1110.000000|10.000000
65536|512|1000|0.7|30732259328|17229.726562|1120.000000|0.000000
65536|512|1000|0.9|30732685312|20604.964844|1320.000000|10.000000
65536|512|1000|0.1|30732410880|3155.781006|1120.000000|0.000000
65536|512|10000|0.001|30732513280|32.271599|1120.000000|60.000000
65536|512|10000|0.01|30732910592|323.706207|1320.000000|60.000000
65536|512|10000|0.1|30732214272|3187.302979|1430.000000|50.000000
65536|512|10000|0.3|30732251136|8792.723633|1240.000000|50.000000
65536|512|10000|0.5|30732214272|13717.984375|1420.000000|50.000000
65536|512|10000|0.7|30731997184|17537.212891|1230.000000|60.000000
65536|512|10000|0.9|30732386304|20709.638672|1240.000000|40.000000
65536|512|10000|0.1|30732087296|3160.021484|1430.000000|60.000000
65536|512|100000|0.001|30732042240|32.305790|1440.000000|530.000000
65536|512|100000|0.01|30732787712|326.139648|1430.000000|540.000000
65536|512|100000|0.1|30732361728|3172.252441|1420.000000|530.000000
65536|512|100000|0.3|30732492800|8845.522461|1430.000000|530.000000
65536|512|100000|0.5|30732238848|13709.564453|1430.000000|520.000000
65536|512|100000|0.7|30732353536|17611.273438|1440.000000|510.000000
65536|512|100000|0.9|30732058624|20608.947266|1430.000000|520.000000
65536|512|100000|0.1|30731358208|3167.924805|1320.000000|530.000000
65536|512|1000000|0.001|30731874304|32.260632|1530.000000|5150.000000
65536|512|1000000|0.01|30732337152|326.699646|1460.000000|5180.000000
65536|512|1000000|0.1|30731939840|3168.143555|1330.000000|5160.000000
65536|512|1000000|0.3|30732283904|8848.468750|1240.000000|5100.000000
65536|512|1000000|0.5|30731702272|13665.036133|1330.000000|5080.000000
65536|512|1000000|0.7|30731874304|17572.531250|1430.000000|5060.000000
65536|512|1000000|0.9|30731595776|20644.105469|1430.000000|5030.000000
65536|512|1000000|0.1|30731567104|3168.012939|1240.000000|5120.000000
65536|4096|1000|0.001|30732300288|32.106998|10350.000000|30.000000
65536|4096|1000|0.01|30732697600|321.595001|9780.000000|30.000000
65536|4096|1000|0.1|30731538432|3109.871094|10150.000000|20.000000
65536|4096|1000|0.3|30732410880|8936.490234|10380.000000|30.000000
65536|4096|1000|0.5|30732152832|13915.121094|10420.000000|20.000000
65536|4096|1000|0.7|30732222464|17550.865234|9870.000000|30.000000
65536|4096|1000|0.9|30732058624|20555.072266|9140.000000|20.000000
65536|4096|1000|0.1|30732210176|3242.006104|8940.000000|30.000000
65536|4096|10000|0.001|30732263424|32.364101|9270.000000|240.000000
65536|4096|10000|0.01|30731825152|326.337585|9700.000000|240.000000
65536|4096|10000|0.1|30731722752|3192.048096|8960.000000|240.000000
65536|4096|10000|0.3|30732566528|8760.816406|9880.000000|240.000000
65536|4096|10000|0.5|30731833344|13838.864258|8960.000000|240.000000
65536|4096|10000|0.7|30731681792|17544.330078|10630.000000|220.000000
65536|4096|10000|0.9|30732075008|20824.783203|8990.000000|230.000000
65536|4096|10000|0.1|30731698176|3182.082764|10180.000000|240.000000
65536|4096|100000|0.001|30732222464|32.287220|10230.000000|2290.000000
65536|4096|100000|0.01|30731972608|325.207428|9970.000000|2290.000000
65536|4096|100000|0.1|30732013568|3170.730957|10510.000000|2290.000000
65536|4096|100000|0.3|30731575296|8881.151367|10540.000000|2270.000000
65536|4096|100000|0.5|30730993664|13619.385742|9030.000000|2250.000000
65536|4096|100000|0.7|30731341824|17566.714844|9450.000000|2230.000000
65536|4096|100000|0.9|30731296768|20607.111328|10560.000000|2220.000000
65536|4096|100000|0.1|30731087872|3168.756592|9220.000000|2290.000000
65536|4096|1000000|0.001|30731022336|32.242889|9690.000000|22500.000000
65536|4096|1000000|0.01|30731280384|326.126190|9860.000000|22430.000000
65536|4096|1000000|0.1|30731431936|3169.590332|8940.000000|22410.000000
65536|4096|1000000|0.3|30731128832|8848.163086|9840.000000|22250.000000
65536|4096|1000000|0.5|30730768384|13637.693359|8950.000000|22100.000000
65536|4096|1000000|0.7|30731337728|17596.066406|9260.000000|21890.000000
65536|4096|1000000|0.9|30731522048|20639.373047|9890.000000|21730.000000
65536|4096|1000000|0.1|30731235328|3168.257080|10100.000000|22400.000000
65536|32768|1000|0.001|30730612736|30.729000|71740.000000|220.000000
65536|32768|1000|0.01|30730493952|336.687988|72550.000000|230.000000
65536|32768|1000|0.1|30731239424|3187.027100|72700.000000|230.000000
65536|32768|1000|0.3|30731730944|9442.750000|71640.000000|220.000000
65536|32768|1000|0.5|30731689984|13588.769531|73180.000000|230.000000
65536|32768|1000|0.7|30731309056|17245.599609|72350.000000|220.000000
65536|32768|1000|0.9|30731423744|21032.187500|71920.000000|220.000000
65536|32768|1000|0.1|30730301440|3195.535889|73630.000000|230.000000
65536|32768|10000|0.001|30731141120|32.381401|72660.000000|2250.000000
65536|32768|10000|0.01|30730289152|324.933594|72370.000000|2240.000000
65536|32768|10000|0.1|30731599872|3154.467041|73970.000000|2250.000000
65536|32768|10000|0.3|30731182080|8887.334961|72260.000000|2240.000000
65536|32768|10000|0.5|30731153408|13583.731445|73640.000000|2230.000000
65536|32768|10000|0.7|30731042816|17569.894531|73160.000000|2210.000000
65536|32768|10000|0.9|30730641408|20641.837891|73570.000000|2200.000000
65536|32768|10000|0.1|30731345920|3150.765625|72150.000000|2250.000000
65536|32768|100000|0.001|30731522048|32.302990|72270.000000|21990.000000
65536|32768|100000|0.01|30731763712|325.776794|71610.000000|21950.000000
65536|32768|100000|0.1|30731833344|3167.221436|72940.000000|21970.000000
65536|32768|100000|0.3|30731612160|8880.405273|72230.000000|21920.000000
65536|32768|100000|0.5|30730932224|13679.716797|73670.000000|22050.000000
65536|32768|100000|0.7|30731137024|17594.164062|74010.000000|21790.000000
65536|32768|100000|0.9|30733070336|20610.089844|72970.000000|21660.000000
65536|32768|100000|0.1|30730907648|3176.101318|73810.000000|22090.000000
65536|32768|1000000|0.001|30730702848|32.259857|73040.000000|219370.000000
65536|32768|1000000|0.01|30731448320|325.873352|72030.000000|222320.000000
65536|32768|1000000|0.1|30731116544|3167.015381|72060.000000|219100.000000
65536|32768|1000000|0.3|30730919936|8836.421875|72420.000000|218210.000000
65536|32768|1000000|0.5|30730903552|13641.261719|73390.000000|217920.000000
65536|32768|1000000|0.7|30731579392|17580.300781|71630.000000|216580.000000
65536|32768|1000000|0.9|30730555392|20634.847656|73540.000000|215080.000000
65536|32768|1000000|0.1|30730649600|3167.592529|73820.000000|218950.000000
65536|131072|1000|0.001|30731108352|31.924999|289060.000000|2650.000000
65536|131072|1000|0.01|32038297600|327.848999|286980.000000|2650.000000
65536|131072|1000|0.1|32151793664|3217.436035|289740.000000|2650.000000
65536|131072|1000|0.3|32188579840|8753.125977|288020.000000|2620.000000
65536|131072|1000|0.5|32203124736|14025.627930|288730.000000|2400.000000
65536|131072|1000|0.7|32216141824|17272.369141|293220.000000|2340.000000
65536|131072|1000|0.9|32231026688|20521.167969|288880.000000|2550.000000
65536|131072|1000|0.1|32248324096|3167.482910|286770.000000|2680.000000
65536|131072|10000|0.001|32260083712|32.201199|287430.000000|14890.000000
65536|131072|10000|0.01|32276545536|326.178314|293440.000000|14180.000000
65536|131072|10000|0.1|32287408128|3128.581543|287350.000000|14390.000000
65536|131072|10000|0.3|32295948288|8762.432617|287140.000000|14180.000000
65536|131072|10000|0.5|32300990464|13639.390625|291730.000000|15120.000000
65536|131072|10000|0.7|32318521344|17683.052734|289100.000000|15030.000000
65536|131072|10000|0.9|32338702336|20328.568359|287320.000000|15000.000000
65536|131072|10000|0.1|32374804480|3153.437500|287300.000000|14880.000000
65536|131072|100000|0.001|32596021248|32.217510|288530.000000|108400.000000
65536|131072|100000|0.01|32621887488|325.648651|287900.000000|108600.000000
65536|131072|100000|0.1|32774692864|3160.867920|288090.000000|108210.000000
65536|131072|100000|0.3|32779812864|8867.564453|287080.000000|108620.000000
65536|131072|100000|0.5|32782696448|13666.314453|288050.000000|108680.000000
65536|131072|100000|0.7|32787410944|17640.443359|292550.000000|108530.000000
65536|131072|100000|0.9|32242876416|20632.839844|286870.000000|107980.000000
65536|131072|100000|0.1|32588738560|3169.507812|287830.000000|108360.000000
65536|131072|1000000|0.001|32593215488|32.267822|292530.000000|1050160.000000
65536|131072|1000000|0.01|32690847744|326.259125|291210.000000|1050590.000000
65536|131072|1000000|0.1|32702849024|3168.792969|286680.000000|1053530.000000
65536|131072|1000000|0.3|32717750272|8840.465820|290280.000000|1048490.000000
65536|131072|1000000|0.5|32729993216|13660.199219|287570.000000|1049450.000000
65536|131072|1000000|0.7|32740466688|17577.015625|290200.000000|1048040.000000
65536|131072|1000000|0.9|32751427584|20642.458984|287370.000000|1041070.000000
65536|131072|1000000|0.1|32760270848|3164.679688|287750.000000|1047100.000000
131072|128|1000|0.001|32766537728|63.013000|570.000000|10.000000
131072|128|1000|0.01|32767680512|633.172974|720.000000|10.000000
131072|128|1000|0.1|32767348736|6201.653809|560.000000|10.000000
131072|128|1000|0.3|32766889984|18213.824219|620.000000|0.000000
131072|128|1000|0.5|32766873600|28024.904297|710.000000|0.000000
131072|128|1000|0.7|32766681088|34321.496094|640.000000|0.000000
131072|128|1000|0.9|32766529536|41768.550781|710.000000|0.000000
131072|128|1000|0.1|32767016960|6493.437988|580.000000|0.000000
131072|128|10000|0.001|32766836736|65.133904|570.000000|40.000000
131072|128|10000|0.01|32766697472|654.541687|610.000000|50.000000
131072|128|10000|0.1|32767295488|6349.945801|560.000000|40.000000
131072|128|10000|0.3|32767348736|17546.150391|560.000000|40.000000
131072|128|10000|0.5|32767389696|27297.798828|660.000000|30.000000
131072|128|10000|0.7|32767340544|35212.359375|570.000000|30.000000
131072|128|10000|0.9|32766750720|41503.613281|750.000000|40.000000
131072|128|10000|0.1|32766562304|6281.810059|620.000000|40.000000
131072|128|100000|0.001|32766722048|65.074387|710.000000|360.000000
131072|128|100000|0.01|32767066112|653.713013|610.000000|360.000000
131072|128|100000|0.1|32767004672|6358.420410|700.000000|370.000000
131072|128|100000|0.3|32767700992|17690.568359|710.000000|360.000000
131072|128|100000|0.5|32767258624|27412.578125|720.000000|350.000000
131072|128|100000|0.7|32767791104|35152.039062|620.000000|340.000000
131072|128|100000|0.9|32766795776|41408.425781|660.000000|350.000000
131072|128|100000|0.1|32766939136|6329.853027|660.000000|360.000000
131072|128|1000000|0.001|32767229952|65.058609|560.000000|3430.000000
131072|128|1000000|0.01|32767713280|652.389221|710.000000|3520.000000
131072|128|1000000|0.1|32767852544|6332.753418|660.000000|3490.000000
131072|128|1000000|0.3|32767787008|17699.087891|720.000000|3430.000000
131072|128|1000000|0.5|32767541248|27293.636719|710.000000|3410.000000
131072|128|1000000|0.7|32767660032|35180.792969|630.000000|3340.000000
131072|128|1000000|0.9|32767533056|41345.847656|660.000000|3320.000000
131072|128|1000000|0.1|32767803392|6338.090332|620.000000|3500.000000
131072|512|1000|0.001|32768040960|64.947998|2650.000000|10.000000
131072|512|1000|0.01|32767934464|647.237000|2850.000000|10.000000
131072|512|1000|0.1|32768053248|6468.938965|2660.000000|0.000000
131072|512|1000|0.3|32768135168|17762.843750|2870.000000|0.000000
131072|512|1000|0.5|32767819776|26721.644531|2860.000000|10.000000
131072|512|1000|0.7|32768163840|34752.972656|2490.000000|0.000000
131072|512|1000|0.9|32768294912|40930.796875|2250.000000|10.000000
131072|512|1000|0.1|32768180224|6410.637207|2510.000000|0.000000
131072|512|10000|0.001|32767721472|64.264099|2250.000000|60.000000
131072|512|10000|0.01|32767553536|646.489807|2480.000000|60.000000
131072|512|10000|0.1|32767979520|6328.649902|2510.000000|60.000000
131072|512|10000|0.3|32767057920|17723.667969|2860.000000|60.000000
131072|512|10000|0.5|32767348736|27192.736328|2490.000000|50.000000
131072|512|10000|0.7|32767782912|35173.089844|2560.000000|50.000000
131072|512|10000|0.9|32767660032|41748.644531|2860.000000|60.000000
131072|512|10000|0.1|32767500288|6313.089355|2490.000000|50.000000
131072|512|100000|0.001|32767410176|65.086823|2660.000000|540.000000
131072|512|100000|0.01|32767119360|650.906189|2860.000000|560.000000
131072|512|100000|0.1|32767741952|6341.231445|2490.000000|540.000000
131072|512|100000|0.3|32767918080|17697.285156|2430.000000|550.000000
131072|512|100000|0.5|32767197184|27356.158203|2510.000000|540.000000
131072|512|100000|0.7|32766992384|35079.718750|2860.000000|540.000000
131072|512|100000|0.9|32767660032|41230.511719|2260.000000|530.000000
131072|512|100000|0.1|32768180224|6332.302734|2660.000000|550.000000
131072|512|1000000|0.001|32768040960|65.027786|2650.000000|5230.000000
131072|512|1000000|0.01|32768036864|653.143433|2820.000000|5240.000000
131072|512|1000000|0.1|32767852544|6333.330078|2660.000000|5250.000000
131072|512|1000000|0.3|32767803392|17700.281250|2650.000000|5230.000000
131072|512|1000000|0.5|32767909888|27288.320312|2510.000000|5130.000000
131072|512|1000000|0.7|32767672320|35180.414062|2280.000000|5080.000000
131072|512|1000000|0.9|32767549440|41341.820312|2490.000000|5030.000000
131072|512|1000000|0.1|32768086016|6331.721191|2240.000000|5220.000000
131072|4096|1000|0.001|32768315392|65.023003|19170.000000|20.000000
131072|4096|1000|0.01|32767606784|648.849976|20320.000000|20.000000
131072|4096|1000|0.1|32767275008|6125.117188|18730.000000|30.000000
131072|4096|1000|0.3|32767254528|18034.818359|18930.000000|30.000000
131072|4096|1000|0.5|32766808064|27283.671875|19830.000000|10.000000
131072|4096|1000|0.7|32766980096|35149.445312|22420.000000|20.000000
131072|4096|1000|0.9|32766128128|40169.976562|19650.000000|20.000000
131072|4096|1000|0.1|32766558208|6351.574219|18860.000000|20.000000
131072|4096|10000|0.001|32766963712|64.908699|17920.000000|240.000000
131072|4096|10000|0.01|32766377984|657.693909|19740.000000|250.000000
131072|4096|10000|0.1|32766140416|6390.779297|17920.000000|230.000000
131072|4096|10000|0.3|32766599168|17810.279297|20220.000000|240.000000
131072|4096|10000|0.5|32766824448|27445.308594|17950.000000|240.000000
131072|4096|10000|0.7|32766414848|35471.371094|19240.000000|230.000000
131072|4096|10000|0.9|32766271488|40996.261719|20940.000000|230.000000
131072|4096|10000|0.1|32765911040|6349.541992|20210.000000|240.000000
131072|4096|100000|0.001|32765362176|65.114342|20050.000000|2340.000000
131072|4096|100000|0.01|32765980672|653.015930|18240.000000|2350.000000
131072|4096|100000|0.1|32765718528|6348.961426|19330.000000|2340.000000
131072|4096|100000|0.3|32765968384|17736.505859|18760.000000|2320.000000
131072|4096|100000|0.5|32765755392|27318.058594|17940.000000|2300.000000
131072|4096|100000|0.7|32766357504|35114.757812|19330.000000|2280.000000
131072|4096|100000|0.9|32766083072|41417.230469|18570.000000|2270.000000
131072|4096|100000|0.1|32765812736|6326.263184|18010.000000|2340.000000
131072|4096|1000000|0.001|32766025728|65.003014|21730.000000|22660.000000
131072|4096|1000000|0.01|32765906944|652.817322|21050.000000|22750.000000
131072|4096|1000000|0.1|32766595072|6338.267090|20760.000000|22580.000000
131072|4096|1000000|0.3|32766238720|17685.025391|21690.000000|22480.000000
131072|4096|1000000|0.5|32765943808|27324.412109|19770.000000|22460.000000
131072|4096|1000000|0.7|32766533632|35168.023438|19770.000000|22090.000000
131072|4096|1000000|0.9|32765411328|41268.097656|20620.000000|21920.000000
131072|4096|1000000|0.1|32766812160|6338.073730|20720.000000|22670.000000
131072|32768|1000|0.001|32766029824|67.510002|148220.000000|230.000000
131072|32768|1000|0.01|32765636608|650.848999|143820.000000|240.000000
131072|32768|1000|0.1|32766017536|6315.716797|144070.000000|230.000000
131072|32768|1000|0.3|32765165568|17740.900391|143510.000000|220.000000
131072|32768|1000|0.5|32765366272|27777.062500|148300.000000|220.000000
131072|32768|1000|0.7|32765784064|35939.820312|147980.000000|220.000000
131072|32768|1000|0.9|32765169664|42011.488281|144390.000000|230.000000
131072|32768|1000|0.1|32766177280|6273.946777|143300.000000|230.000000
131072|32768|10000|0.001|32765378560|65.037399|145290.000000|2270.000000
131072|32768|10000|0.01|32765370368|651.028198|147760.000000|2270.000000
131072|32768|10000|0.1|32765517824|6326.627441|146960.000000|2280.000000
131072|32768|10000|0.3|32766128128|17663.515625|146350.000000|2260.000000
131072|32768|10000|0.5|32765140992|27087.548828|145470.000000|2250.000000
131072|32768|10000|0.7|32766681088|35766.015625|145130.000000|2220.000000
131072|32768|10000|0.9|32765759488|41456.722656|144280.000000|2220.000000
131072|32768|10000|0.1|32765710336|6299.726562|145260.000000|2260.000000
131072|32768|100000|0.001|32764788736|64.908028|143830.000000|22230.000000
131072|32768|100000|0.01|32765161472|652.960144|143530.000000|22110.000000
131072|32768|100000|0.1|32764444672|6332.997070|146980.000000|22160.000000
131072|32768|100000|0.3|32764252160|17753.095703|144120.000000|22030.000000
131072|32768|100000|0.5|32763580416|27162.894531|143430.000000|21950.000000
131072|32768|100000|0.7|32764379136|35239.859375|143910.000000|21760.000000
131072|32768|100000|0.9|32764051456|41241.390625|143690.000000|21700.000000
131072|32768|100000|0.1|32763863040|6344.181641|146250.000000|22250.000000
131072|32768|1000000|0.001|32764723200|65.011208|146410.000000|221200.000000
131072|32768|1000000|0.01|32763949056|652.655090|147480.000000|220620.000000
131072|32768|1000000|0.1|32763531264|6339.229004|144400.000000|220050.000000
131072|32768|1000000|0.3|32763088896|17711.201172|144100.000000|219330.000000
131072|32768|1000000|0.5|32763170816|27294.189453|146330.000000|218200.000000
131072|32768|1000000|0.7|32763768832|35151.316406|147600.000000|217550.000000
131072|32768|1000000|0.9|32763449344|41298.289062|143430.000000|216450.000000
131072|32768|1000000|0.1|32762777600|6331.139160|145360.000000|221200.000000
131072|131072|1000|0.001|32762978304|65.053001|584410.000000|2680.000000
131072|131072|1000|0.01|32794169344|653.463013|578110.000000|2660.000000
131072|131072|1000|0.1|32802914304|6311.592773|578010.000000|2610.000000
131072|131072|1000|0.3|32801841152|17447.906250|576770.000000|2650.000000
131072|131072|1000|0.5|32801931264|27289.755859|577730.000000|2620.000000
131072|131072|1000|0.7|32801714176|34894.976562|578540.000000|2590.000000
131072|131072|1000|0.9|32801898496|41721.976562|577780.000000|2540.000000
131072|131072|1000|0.1|32801009664|6474.348145|578790.000000|2680.000000
131072|131072|10000|0.001|32800935936|65.035698|589970.000000|15020.000000
131072|131072|10000|0.01|32801288192|652.999329|578980.000000|14920.000000
131072|131072|10000|0.1|32801316864|6368.466309|577220.000000|14740.000000
131072|131072|10000|0.3|32801255424|17625.623047|579210.000000|15390.000000
131072|131072|10000|0.5|32801255424|27702.730469|578060.000000|15250.000000
131072|131072|10000|0.7|32800522240|35333.546875|580550.000000|14970.000000
131072|131072|10000|0.9|32800538624|41311.105469|577520.000000|15310.000000
131072|131072|10000|0.1|32801255424|6313.934570|577320.000000|15160.000000
131072|131072|100000|0.001|32800608256|65.252701|578860.000000|108280.000000
131072|131072|100000|0.01|32802652160|652.550659|577130.000000|108210.000000
131072|131072|100000|0.1|32800722944|6341.415039|577790.000000|109230.000000
131072|131072|100000|0.3|32799891456|17692.134766|578500.000000|108250.000000
131072|131072|100000|0.5|32800874496|27317.537109|576580.000000|108070.000000
131072|131072|100000|0.7|32800698368|35195.683594|577040.000000|108620.000000
131072|131072|100000|0.9|32800862208|41228.820312|578240.000000|107960.000000
131072|131072|100000|0.1|32802009088|6319.044922|583210.000000|108560.000000
131072|131072|1000000|0.001|32800526336|65.042885|576140.000000|1051490.000000
131072|131072|1000000|0.01|32800231424|652.498169|577700.000000|1044380.000000
131072|131072|1000000|0.1|32801079296|6330.281250|576890.000000|1053690.000000
131072|131072|1000000|0.3|32801398784|17712.734375|576640.000000|1053960.000000
131072|131072|1000000|0.5|32801005568|27294.308594|577180.000000|1059340.000000
131072|131072|1000000|0.7|32800206848|35153.800781|576990.000000|1043110.000000
131072|131072|1000000|0.9|32799232000|41299.128906|577100.000000|1040950.000000
131072|131072|1000000|0.1|32800264192|6333.353027|578300.000000|1052180.000000
52488|128|1000|0.001|32799862784|25.898001|230.000000|0.000000
52488|128|1000|0.01|32800882688|263.036987|260.000000|10.000000
52488|128|1000|0.1|32800522240|2568.053955|240.000000|10.000000
52488|128|1000|0.3|32801067008|7087.115234|250.000000|10.000000
52488|128|1000|0.5|32800825344|10957.757812|280.000000|10.000000
52488|128|1000|0.7|32800825344|14095.195312|260.000000|0.000000
52488|128|1000|0.9|32800681984|16542.234375|250.000000|0.000000
52488|128|1000|0.1|32800821248|2554.487061|230.000000|10.000000
52488|128|10000|0.001|32800874496|25.512699|270.000000|40.000000
52488|128|10000|0.01|32800808960|258.765808|270.000000|40.000000
52488|128|10000|0.1|32800940032|2521.374756|280.000000|30.000000
52488|128|10000|0.3|32800632832|7070.084961|260.000000|40.000000
52488|128|10000|0.5|32800542720|10923.721680|260.000000|40.000000
52488|128|10000|0.7|32800985088|14022.325195|260.000000|40.000000
52488|128|10000|0.9|32800583680|16435.242188|280.000000|30.000000
52488|128|10000|0.1|32800722944|2531.257568|290.000000|30.000000
52488|128|100000|0.001|32800182272|25.783871|230.000000|330.000000
52488|128|100000|0.01|32800178176|261.583649|220.000000|380.000000
52488|128|100000|0.1|32800354304|2530.155029|250.000000|340.000000
52488|128|100000|0.3|32799805440|7098.136230|240.000000|340.000000
52488|128|100000|0.5|32800223232|10947.007812|220.000000|330.000000
52488|128|100000|0.7|32801185792|14071.431641|230.000000|320.000000
52488|128|100000|0.9|32801271808|16512.593750|240.000000|330.000000
52488|128|100000|0.1|32801697792|2538.437988|260.000000|340.000000
52488|128|1000000|0.001|32801861632|25.747160|260.000000|3260.000000
52488|128|1000000|0.01|32801673216|260.729095|280.000000|3380.000000
52488|128|1000000|0.1|32801300480|2533.625244|250.000000|3380.000000
52488|128|1000000|0.3|32801300480|7078.990723|220.000000|3380.000000
52488|128|1000000|0.5|32801697792|10948.546875|250.000000|3260.000000
52488|128|1000000|0.7|32801730560|14092.149414|260.000000|3210.000000
52488|128|1000000|0.9|32801427456|16520.962891|230.000000|3200.000000
52488|128|1000000|0.1|32801660928|2535.904297|280.000000|3370.000000
52488|512|1000|0.001|32801316864|25.590000|900.000000|0.000000
52488|512|1000|0.01|32801652736|251.852997|1110.000000|10.000000
52488|512|1000|0.1|32800768000|2630.835938|900.000000|10.000000
52488|512|1000|0.3|32800780288|7068.835938|1000.000000|10.000000
52488|512|1000|0.5|32801030144|10871.452148|1130.000000|10.000000
52488|512|1000|0.7|32800722944|14386.073242|900.000000|0.000000
52488|512|1000|0.9|32800911360|16416.708984|1100.000000|10.000000
52488|512|1000|0.1|32801062912|2508.913086|990.000000|10.000000
52488|512|10000|0.001|32800837632|26.015900|1140.000000|70.000000
52488|512|10000|0.01|32801169408|259.362915|910.000000|50.000000
52488|512|10000|0.1|32801456128|2542.223633|900.000000|50.000000
52488|512|10000|0.3|32801452032|7102.241699|1140.000000|60.000000
52488|512|10000|0.5|32801148928|10976.216797|900.000000|60.000000
52488|512|10000|0.7|32801927168|13859.129883|1060.000000|50.000000
52488|512|10000|0.9|32801583104|16586.039062|990.000000|50.000000
52488|512|10000|0.1|32801484800|2546.519531|900.000000|60.000000
52488|512|100000|0.001|32801742848|25.668329|1150.000000|520.000000
52488|512|100000|0.01|32801587200|260.181030|1000.000000|520.000000
52488|512|100000|0.1|32802131968|2540.677734|920.000000|520.000000
52488|512|100000|0.3|32801533952|7102.508789|990.000000|520.000000
52488|512|100000|0.5|32801492992|10952.071289|1150.000000|520.000000
52488|512|100000|0.7|32801251328|14034.462891|970.000000|520.000000
52488|512|100000|0.9|32800571392|16493.439453|1120.000000|500.000000
52488|512|100000|0.1|32801021952|2536.392090|910.000000|530.000000
52488|512|1000000|0.001|32801169408|25.753862|990.000000|5090.000000
52488|512|1000000|0.01|32801017856|261.165771|910.000000|5180.000000
52488|512|1000000|0.1|32800952320|2534.567139|1070.000000|5170.000000
52488|512|1000000|0.3|32800616448|7084.107910|990.000000|5130.000000
52488|512|1000000|0.5|32801226752|10932.098633|990.000000|5160.000000
52488|512|1000000|0.7|32800845824|14103.690430|1140.000000|5040.000000
52488|512|1000000|0.9|32800813056|16514.314453|1000.000000|4990.000000
52488|512|1000000|0.1|32800870400|2537.611084|900.000000|5160.000000
52488|4096|1000|0.001|32801193984|25.346001|8760.000000|20.000000
52488|4096|1000|0.01|32801767424|257.407013|7460.000000|30.000000
52488|4096|1000|0.1|32801038336|2575.991943|7930.000000|20.000000
52488|4096|1000|0.3|32801058816|7014.210938|9170.000000|20.000000
52488|4096|1000|0.5|32801206272|11245.695312|8540.000000|20.000000
